	class	knn_pred	spectro_pred
6322	1	1	1
6323	1	1	1
6324	0	1	0
6325	1	1	1
6326	1	1	1
6327	1	1	1
6328	1	1	1
6329	1	1	1
6330	1	1	1
6331	1	1	1
6332	1	1	1
6333	0	1	0
6334	1	1	1
6335	1	1	1
6336	1	1	1
6337	1	1	1
6338	0	1	0
6339	1	1	1
6340	1	1	1
6341	1	1	1
6342	0	0	0
6343	1	1	1
6344	1	0	1
6345	1	1	1
6346	0	0	0
6347	1	1	1
6348	1	1	1
6349	1	1	1
6350	1	1	1
6351	1	1	1
6352	0	0	0
6353	1	1	1
6354	0	0	0
6355	0	0	0
6356	0	0	0
6357	1	1	1
6358	1	1	1
6359	0	0	0
6360	1	1	1
6361	1	1	1
6362	1	1	1
6363	1	1	1
6364	1	1	1
6365	0	0	0
6366	0	0	0
6367	1	1	1
6368	1	1	1
6369	1	1	1
6370	1	1	1
6371	0	1	0
6372	1	1	1
6373	0	0	0
6374	1	1	1
6375	0	1	0
6376	1	1	1
6377	1	1	1
6378	1	1	1
6379	1	1	1
6380	0	1	0
6381	1	1	1
6382	1	1	1
6383	1	1	1
6384	1	1	1
6385	0	1	0
6386	0	0	0
6387	0	0	0
6388	1	1	1
6389	1	1	1
6390	1	1	1
6391	0	0	0
6392	1	1	1
6393	1	0	1
6394	1	1	1
6395	1	1	1
6396	1	1	1
6397	1	1	1
6398	1	1	1
6399	1	1	1
6400	1	1	1
6401	1	1	1
6402	1	1	1
6403	1	1	1
6404	1	1	1
6405	0	0	0
6406	1	1	1
6407	0	0	0
6408	1	1	1
6409	0	1	0
6410	1	1	1
6411	1	1	1
6412	1	1	1
6413	1	1	1
6414	1	1	1
6415	1	1	1
6416	0	1	0
6417	1	1	1
6418	1	1	1
6419	1	1	1
6420	1	1	1
6421	1	1	1
6422	0	0	0
6423	1	1	1
6424	0	0	0
6425	1	1	1
6426	1	1	1
6427	0	0	0
6428	0	1	0
6429	1	1	1
6430	1	1	1
6431	1	1	1
6432	1	1	1
6433	1	1	1
6434	1	1	1
6435	0	0	0
6436	1	1	1
6437	1	1	1
6438	0	1	0
6439	1	1	1
6440	1	1	1
6441	0	0	0
6442	1	0	1
6443	1	1	1
6444	1	1	1
6445	1	1	1
6446	1	1	1
6447	1	1	1
6448	0	1	0
6449	0	1	0
6450	0	0	0
6451	1	1	1
6452	1	0	1
6453	1	1	1
6454	1	1	1
6455	0	0	0
6456	0	1	0
6457	0	0	0
6458	1	1	1
6459	1	0	1
6460	0	0	0
6461	1	1	1
6462	1	1	1
6463	1	1	1
6464	1	1	1
6465	1	1	1
6466	1	1	1
6467	0	1	0
6468	1	1	1
6469	1	1	1
6470	1	1	1
6471	1	1	1
6472	1	1	1
6473	1	0	1
6474	0	0	0
6475	0	0	0
6476	0	0	0
6477	1	0	1
6478	1	1	1
6479	1	1	1
6480	1	1	1
6481	1	1	1
6482	1	1	1
6483	0	0	0
6484	1	1	1
6485	1	1	1
6486	0	0	0
6487	1	1	1
6488	0	1	0
6489	1	1	1
6490	1	1	1
6491	1	1	1
6492	0	0	0
6493	1	1	1
6494	1	1	1
6495	1	1	1
6496	1	1	1
6497	1	1	1
6498	1	1	1
6499	1	1	1
6500	0	0	0
6501	1	1	1
6502	1	1	1
6503	1	0	1
6504	1	1	1
6505	0	0	0
6506	0	0	0
6507	1	1	1
6508	1	1	1
6509	1	1	1
6510	1	0	1
6511	1	1	1
6512	1	0	1
6513	1	0	1
6514	1	1	1
6515	1	1	1
6516	0	1	0
6517	1	1	1
6518	1	1	1
6519	1	0	1
6520	1	1	1
6521	0	0	0
6522	0	0	0
6523	0	0	1
6524	0	1	0
6525	1	1	1
6526	0	1	0
6527	1	1	1
6528	0	1	0
6529	1	1	1
6530	0	1	0
6531	1	1	1
6532	1	1	1
6533	1	1	1
6534	0	0	0
6535	1	1	1
6536	1	1	1
6537	1	1	1
6538	1	1	1
6539	1	1	1
6540	0	0	0
6541	1	1	1
6542	1	1	1
6543	1	1	1
6544	1	1	1
6545	1	1	1
6546	0	0	0
6547	0	0	0
6548	0	0	0
6549	0	0	0
6550	1	1	1
6551	1	1	1
6552	0	0	0
6553	0	0	0
6554	0	0	0
6555	1	1	1
6556	1	1	1
6557	1	0	1
6558	1	1	1
6559	1	1	1
6560	0	0	0
6561	1	1	1
6562	1	0	1
6563	1	1	1
6564	1	1	1
6565	0	0	0
6566	0	0	0
6567	0	0	0
6568	1	1	1
6569	0	0	0
6570	1	1	1
6571	0	1	0
6572	1	1	1
6573	1	1	1
6574	1	1	1
6575	1	1	1
6576	1	1	1
6577	1	0	1
6578	1	1	1
6579	1	1	1
6580	1	1	1
6581	1	1	1
6582	1	0	1
6583	0	0	0
6584	1	1	1
6585	0	0	0
6586	0	0	0
6587	1	1	1
6588	0	0	0
6589	1	0	1
6590	0	0	0
6591	1	1	1
6592	0	0	0
6593	1	1	1
6594	1	1	1
6595	1	1	1
6596	0	0	0
6597	1	1	1
6598	0	0	0
6599	1	1	1
6600	0	1	0
6601	1	1	1
6602	1	1	1
6603	1	1	1
6604	1	1	1
6605	1	1	1
6606	0	0	0
6607	1	1	1
6608	1	1	1
6609	1	1	1
6610	0	1	0
6611	0	0	0
6612	1	1	1
6613	1	1	1
6614	1	1	1
6615	1	1	1
6616	1	1	1
6617	1	1	1
6618	0	0	0
6619	1	1	1
6620	0	0	0
6621	0	1	0
6622	1	1	1
6623	1	1	1
6624	0	0	0
6625	1	1	1
6626	1	0	1
6627	0	0	0
6628	1	1	1
6629	0	0	0
6630	1	1	1
6631	1	1	1
6632	0	0	0
6633	0	0	0
6634	0	0	0
6635	0	0	0
6636	1	1	1
6637	0	0	0
6638	1	1	1
6639	1	1	1
6640	1	1	1
6641	1	1	1
6642	0	1	0
6643	0	1	0
6644	0	1	0
6645	0	0	0
6646	1	1	1
6647	1	1	1
6648	1	1	1
6649	0	0	0
6650	1	1	1
6651	1	1	1
6652	1	1	1
6653	0	0	0
6654	0	1	0
6655	0	0	0
6656	0	0	0
6657	1	1	1
6658	1	1	1
6659	0	0	0
6660	1	1	1
6661	1	1	1
6662	1	0	1
6663	0	0	0
6664	1	1	1
6665	1	1	1
6666	0	0	0
6667	1	1	1
6668	0	0	0
6669	1	1	1
6670	0	0	0
6671	1	1	1
6672	0	0	0
6673	1	1	1
6674	1	1	1
6675	1	1	1
6676	1	1	1
6677	0	0	0
6678	1	1	1
6679	1	1	1
6680	1	1	1
6681	0	0	0
6682	0	1	0
6683	1	1	1
6684	1	1	1
6685	0	0	0
6686	1	1	1
6687	0	0	0
6688	1	1	1
6689	0	0	0
6690	1	1	1
6691	1	0	1
6692	1	1	1
6693	1	1	1
6694	1	1	1
6695	1	1	1
6696	1	1	1
6697	1	1	1
6698	1	1	1
6699	0	1	0
6700	1	1	1
6701	1	0	1
6702	1	0	1
6703	1	1	1
6704	1	1	1
6705	1	1	1
6706	0	0	0
6707	1	1	1
6708	0	0	0
6709	1	1	1
6710	1	1	1
6711	1	1	1
6712	1	1	1
6713	1	1	1
6714	1	1	1
6715	1	1	1
6716	1	1	1
6717	1	1	1
6718	0	1	0
6719	1	1	1
6720	1	1	1
6721	1	1	1
6722	1	1	1
6723	1	1	1
6724	1	1	1
6725	1	0	1
6726	1	1	1
6727	1	1	1
6728	1	1	1
6729	1	1	1
6730	1	1	1
6731	1	1	1
6732	1	1	1
6733	1	0	1
6734	1	1	1
6735	1	1	1
6736	0	1	0
6737	1	1	1
6738	0	0	0
6739	0	0	0
6740	1	1	1
6741	1	1	1
6742	1	1	1
6743	1	1	1
6744	0	0	0
6745	0	0	0
6746	0	0	0
6747	1	1	1
6748	1	1	1
6749	0	0	0
6750	1	0	1
6751	1	1	1
6752	1	1	1
6753	1	1	1
6754	1	1	1
6755	1	1	1
6756	1	1	1
6757	1	1	1
6758	1	1	1
6759	1	1	1
6760	1	1	1
6761	1	1	1
6762	0	0	0
6763	1	1	1
6764	0	0	0
6765	1	1	1
6766	0	0	0
6767	0	0	0
6768	0	1	0
6769	1	1	1
6770	0	0	0
6771	1	1	1
6772	1	1	1
6773	1	1	1
6774	0	1	0
6775	1	1	1
6776	0	0	0
6777	0	0	0
6778	1	1	1
6779	0	1	0
6780	0	1	0
6781	1	1	1
6782	1	0	1
6783	0	0	0
6784	1	1	1
6785	1	1	1
6786	1	1	1
6787	0	1	0
6788	0	0	0
6789	1	1	1
6790	1	1	1
6791	1	1	1
6792	1	1	1
6793	1	1	1
6794	1	1	1
6795	1	1	1
6796	1	1	1
6797	1	1	1
6798	0	0	0
6799	1	1	1
6800	1	1	1
6801	1	1	1
6802	0	0	0
6803	1	1	1
6804	1	1	1
6805	1	1	1
6806	0	0	0
6807	1	1	1
6808	1	1	1
6809	1	1	1
6810	1	1	1
6811	1	1	1
6812	0	0	0
6813	0	0	0
6814	0	0	0
6815	1	1	1
6816	1	1	1
6817	1	1	1
6818	1	1	1
6819	1	1	1
6820	1	1	1
6821	0	0	1
6822	0	0	0
6823	1	1	1
6824	0	0	0
6825	0	0	0
6826	1	1	1
6827	1	1	1
6828	0	0	0
6829	0	0	0
6830	1	1	1
6831	0	0	0
6832	1	1	1
6833	1	1	1
6834	1	1	1
6835	1	1	1
6836	1	1	1
6837	1	0	1
6838	1	1	1
6839	1	0	1
6840	1	1	1
6841	1	1	1
6842	0	1	0
6843	1	1	1
6844	1	1	1
6845	0	1	0
6846	0	0	0
6847	1	1	1
6848	0	0	0
6849	1	1	1
6850	1	1	1
6851	1	1	1
6852	0	0	0
6853	1	1	1
6854	1	1	1
6855	0	0	0
6856	1	1	1
6857	1	1	1
6858	1	1	1
6859	1	1	1
6860	0	0	0
6861	1	1	1
6862	0	0	0
6863	1	1	1
6864	1	1	1
6865	0	0	0
6866	1	1	1
6867	1	1	1
6868	1	1	1
6869	1	1	1
6870	0	0	0
6871	0	0	0
6872	1	0	1
6873	1	1	1
6874	1	1	1
6875	0	1	0
6876	0	0	0
6877	0	0	0
6878	0	1	0
6879	0	0	0
6880	1	1	1
6881	0	1	0
6882	0	1	0
6883	0	0	0
6884	0	0	0
6885	1	1	1
6886	1	1	1
6887	0	0	0
6888	1	1	1
6889	1	1	1
6890	0	0	0
6891	1	1	1
6892	1	1	1
6893	1	0	1
6894	1	1	1
6895	0	0	0
6896	1	1	1
6897	1	1	1
6898	1	1	1
6899	0	1	0
6900	1	1	1
6901	1	1	1
6902	1	1	1
6903	1	1	1
6904	0	1	0
6905	1	1	1
6906	1	1	1
6907	0	0	0
6908	1	1	1
6909	1	1	1
6910	1	1	1
6911	1	1	1
6912	1	1	1
6913	1	1	1
6914	1	1	1
6915	1	1	1
6916	1	1	1
6917	0	0	0
6918	1	1	1
6919	1	1	1
6920	0	0	0
6921	1	1	1
6922	1	1	1
6923	1	1	1
6924	1	0	1
6925	1	0	1
6926	0	0	0
6927	0	0	0
6928	1	1	1
6929	1	1	1
6930	1	1	1
6931	1	1	1
6932	1	1	1
6933	0	0	0
6934	1	1	1
6935	0	0	0
6936	0	0	0
6937	0	1	0
6938	0	0	0
6939	1	0	1
6940	1	1	1
6941	1	1	1
6942	0	0	0
6943	1	1	1
6944	0	0	0
6945	1	0	1
6946	0	0	0
6947	1	1	1
6948	1	1	1
6949	1	1	1
6950	1	1	1
6951	1	0	1
6952	1	1	1
6953	0	1	0
6954	1	1	1
6955	1	1	1
6956	0	1	0
6957	1	1	1
6958	1	1	1
6959	1	1	1
6960	1	1	1
6961	1	1	1
6962	1	1	1
6963	1	1	1
6964	1	1	1
6965	0	1	0
6966	1	1	1
6967	1	0	1
6968	1	1	1
6969	0	0	0
6970	1	1	1
6971	1	1	1
6972	1	1	1
6973	1	1	1
6974	1	1	1
6975	1	1	1
6976	1	1	1
6977	1	1	1
6978	1	1	1
6979	1	1	1
6980	0	0	0
6981	0	0	0
6982	1	1	1
6983	1	1	1
6984	0	1	0
6985	0	0	0
6986	0	0	0
6987	1	1	1
6988	1	1	1
6989	0	0	0
6990	1	1	1
6991	1	1	1
6992	0	0	1
6993	1	1	1
6994	1	1	1
6995	0	0	0
6996	0	1	0
6997	1	1	1
6998	0	0	0
6999	1	1	1
7000	0	0	0
7001	1	1	1
7002	1	1	1
7003	0	0	0
7004	0	1	0
7005	0	0	0
7006	0	0	0
7007	1	1	1
7008	0	0	0
7009	1	0	1
7010	0	1	0
7011	1	1	1
7012	1	1	1
7013	1	1	1
7014	1	1	1
7015	0	0	0
7016	1	0	1
7017	0	0	0
7018	0	0	0
7019	1	1	1
7020	1	1	1
7021	1	1	1
7022	1	0	1
7023	0	1	0
7024	0	0	0
7025	0	0	0
7026	1	1	1
7027	0	0	0
7028	0	0	0
7029	0	0	0
7030	1	1	1
7031	1	1	1
7032	1	1	1
7033	0	1	0
7034	1	1	1
7035	1	1	1
7036	0	0	0
7037	1	1	1
7038	0	0	0
7039	1	1	1
7040	1	1	1
7041	1	1	1
7042	1	1	1
7043	1	1	1
7044	1	1	1
7045	1	0	1
7046	1	1	1
7047	1	1	1
7048	0	0	0
7049	1	1	1
7050	1	0	1
7051	1	1	1
7052	1	1	1
7053	1	0	1
7054	0	1	0
7055	1	1	1
7056	1	1	1
7057	0	0	0
7058	1	1	1
7059	1	1	1
7060	0	0	0
7061	0	1	0
7062	1	1	1
7063	1	1	1
7064	0	0	0
7065	1	1	1
7066	1	1	1
7067	1	1	1
7068	0	1	0
7069	1	1	1
7070	1	1	1
7071	1	1	1
7072	1	0	1
7073	1	1	1
7074	0	1	0
7075	1	1	1
7076	1	1	1
7077	1	1	1
7078	0	1	0
7079	1	1	1
7080	1	1	1
7081	1	0	1
7082	1	0	1
7083	0	1	0
7084	1	1	1
7085	1	1	1
7086	0	0	0
7087	0	0	0
7088	1	1	1
7089	1	0	1
7090	1	0	1
7091	1	1	1
7092	0	0	1
7093	1	1	1
7094	1	1	1
7095	0	0	0
7096	1	0	1
7097	1	1	1
7098	1	1	1
7099	1	1	1
7100	1	1	1
7101	1	1	1
7102	1	1	1
7103	1	1	1
7104	0	1	0
7105	1	1	1
7106	0	0	0
7107	1	1	1
7108	1	0	1
7109	1	1	1
7110	1	1	1
7111	1	1	1
7112	0	0	0
7113	1	0	1
7114	1	0	1
7115	1	1	1
7116	0	1	0
7117	1	1	1
7118	1	0	1
7119	0	0	0
7120	0	0	0
7121	1	1	1
7122	1	1	1
7123	0	1	0
7124	1	1	1
7125	0	0	0
7126	1	1	1
7127	1	1	1
7128	1	1	1
7129	1	1	1
7130	0	1	0
7131	1	1	1
7132	0	1	0
7133	1	1	1
7134	1	1	1
7135	1	1	1
7136	1	1	1
7137	1	1	1
7138	1	1	1
7139	1	1	1
7140	1	1	1
7141	1	1	1
7142	1	1	1
7143	0	0	0
7144	0	0	0
7145	1	1	1
7146	1	1	1
7147	1	1	1
7148	0	0	0
7149	1	1	1
7150	1	1	1
7151	1	0	1
7152	0	1	0
7153	1	1	1
7154	1	1	1
7155	0	0	0
7156	1	1	1
7157	0	0	0
7158	0	0	0
7159	1	1	1
7160	0	0	0
7161	1	1	1
7162	1	0	1
7163	1	1	1
7164	1	1	1
7165	1	1	1
7166	1	1	1
7167	1	0	1
7168	0	1	0
7169	1	1	1
7170	1	1	1
7171	1	1	1
7172	0	0	0
7173	0	0	0
7174	1	1	1
7175	1	0	1
7176	1	1	1
7177	0	1	0
7178	0	0	0
7179	1	1	1
7180	1	1	1
7181	1	1	1
7182	1	1	1
7183	1	1	1
7184	1	1	1
7185	1	1	1
7186	1	1	1
7187	0	0	0
7188	0	1	0
7189	1	1	1
7190	1	0	1
7191	0	0	0
7192	1	1	1
7193	1	1	1
7194	1	1	1
7195	1	1	1
7196	1	1	1
7197	0	0	0
7198	0	1	0
7199	1	0	1
7200	0	0	0
7201	1	1	1
7202	1	1	1
7203	0	0	0
7204	0	0	0
7205	1	1	1
7206	0	0	0
7207	1	1	1
7208	1	1	1
7209	1	1	1
7210	1	1	1
7211	0	0	0
7212	0	0	0
7213	1	1	1
7214	1	1	1
7215	1	1	1
7216	1	1	1
7217	1	1	1
7218	1	1	1
7219	0	0	0
7220	0	0	0
7221	1	0	1
7222	1	1	1
7223	1	1	1
7224	1	1	1
7225	0	0	0
7226	1	1	1
7227	1	1	1
7228	1	1	1
7229	0	0	0
7230	1	1	0
7231	1	1	1
7232	0	0	0
7233	1	1	1
7234	1	1	1
7235	1	1	1
7236	0	1	0
7237	1	1	1
7238	1	0	1
7239	0	0	0
7240	1	1	1
7241	1	1	1
7242	0	1	0
7243	1	1	1
7244	1	1	1
7245	1	1	1
7246	0	0	0
7247	1	1	1
7248	0	1	0
7249	1	1	1
7250	1	1	1
7251	1	1	1
7252	1	1	1
7253	1	1	1
7254	1	1	1
7255	1	1	1
7256	1	0	1
7257	1	1	1
7258	1	1	1
7259	0	0	0
7260	1	1	1
7261	0	0	0
7262	1	1	1
7263	1	1	1
7264	0	0	0
7265	1	1	1
7266	0	0	0
7267	0	1	0
7268	1	1	1
7269	1	1	1
7270	1	1	1
7271	0	0	0
7272	0	0	0
7273	1	1	1
7274	0	0	0
7275	1	0	1
7276	1	1	1
7277	1	1	1
7278	0	0	0
7279	0	0	0
7280	1	0	1
7281	0	1	0
7282	0	0	0
7283	1	1	1
7284	0	1	0
7285	1	1	1
7286	0	0	0
7287	1	1	1
7288	0	0	0
7289	1	0	1
7290	1	1	1
7291	0	0	0
7292	1	1	1
7293	0	0	0
7294	1	1	1
7295	1	1	1
7296	0	0	0
7297	0	0	0
7298	1	1	1
7299	1	1	1
7300	0	0	0
7301	0	0	0
7302	1	1	1
7303	1	0	1
7304	0	0	0
7305	1	1	1
7306	1	1	1
7307	1	1	1
7308	1	1	1
7309	1	1	1
7310	1	1	1
7311	1	1	1
7312	1	1	1
7313	0	1	0
7314	0	0	0
7315	0	1	0
7316	1	1	1
7317	0	0	0
7318	0	0	0
7319	1	0	1
7320	1	1	1
7321	1	1	1
7322	1	1	1
7323	0	0	0
7324	1	1	1
7325	0	1	0
7326	0	1	0
7327	1	1	1
7328	1	1	1
7329	0	1	0
7330	1	1	1
7331	1	1	1
7332	1	1	1
7333	1	1	1
7334	0	0	0
7335	0	0	0
7336	1	1	1
7337	1	1	1
7338	0	1	0
7339	0	0	0
7340	1	1	1
7341	0	1	0
7342	1	1	1
7343	1	1	1
7344	0	0	0
7345	1	1	1
7346	0	1	0
7347	0	0	0
7348	1	1	1
7349	0	0	0
7350	1	1	1
7351	1	1	1
7352	1	1	1
7353	1	1	1
7354	1	1	1
7355	1	1	1
7356	1	1	1
7357	0	0	0
7358	0	0	0
7359	1	1	1
7360	1	1	1
7361	0	0	0
7362	0	1	0
7363	1	1	1
7364	1	1	1
7365	1	1	1
7366	0	0	0
7367	0	0	0
7368	0	0	0
7369	0	0	0
7370	1	1	1
7371	0	0	0
7372	0	0	0
7373	0	1	0
7374	1	1	1
7375	1	1	1
7376	0	0	0
7377	1	1	1
7378	1	1	1
7379	1	1	1
7380	1	1	1
7381	1	1	1
7382	0	0	0
7383	1	1	1
7384	1	1	1
7385	1	1	1
7386	1	1	1
7387	1	1	1
7388	1	1	1
7389	0	0	0
7390	0	1	0
7391	0	0	0
7392	1	1	1
7393	1	1	1
7394	1	1	1
7395	1	1	1
7396	1	1	1
7397	1	1	1
7398	1	0	1
7399	1	1	1
7400	1	1	1
7401	0	1	0
7402	1	1	1
7403	1	1	1
7404	1	1	1
7405	1	1	1
7406	1	1	1
7407	1	1	1
7408	1	1	1
7409	1	1	1
7410	1	1	1
7411	0	0	0
7412	0	0	0
7413	1	1	1
7414	1	1	1
7415	1	1	1
7416	1	1	1
7417	1	0	1
7418	1	1	1
7419	1	1	1
7420	1	1	1
7421	1	1	1
7422	0	0	0
7423	1	1	1
7424	0	0	0
7425	1	1	1
7426	0	0	0
7427	0	0	0
7428	0	1	0
7429	1	1	1
7430	1	1	1
7431	1	1	1
7432	1	0	1
7433	0	1	0
7434	1	1	1
7435	0	0	0
7436	1	1	1
7437	1	1	1
7438	1	1	1
7439	1	1	1
7440	1	1	1
7441	0	0	0
7442	0	0	0
7443	0	1	0
7444	0	0	0
7445	1	1	1
7446	0	0	0
7447	1	1	1
7448	0	0	0
7449	1	1	1
7450	1	1	1
7451	1	1	1
7452	1	1	1
7453	1	1	1
7454	1	0	1
7455	1	0	1
7456	1	1	1
7457	1	1	1
7458	1	1	1
7459	1	1	1
7460	1	1	1
7461	1	1	1
7462	0	0	0
7463	1	1	1
7464	1	1	1
7465	1	1	1
7466	0	0	0
7467	0	0	0
7468	1	1	1
7469	1	1	1
7470	1	1	1
7471	0	0	0
7472	1	1	1
7473	1	1	1
7474	0	0	0
7475	1	1	1
7476	1	1	1
7477	1	1	1
7478	1	1	1
7479	1	1	1
7480	1	1	1
7481	0	0	0
7482	0	0	0
7483	1	1	1
7484	0	1	2
7485	1	0	1
7486	1	1	1
7487	1	1	1
7488	0	1	0
7489	1	1	1
7490	1	0	1
7491	1	1	1
7492	1	1	1
7493	0	0	0
7494	0	0	0
7495	1	1	1
7496	0	0	0
7497	1	1	1
7498	1	1	1
7499	0	0	0
7500	1	1	1
7501	1	1	1
7502	1	1	1
7503	0	0	0
7504	1	1	1
7505	1	1	1
7506	1	1	1
7507	0	1	0
7508	1	1	1
7509	0	1	0
7510	1	1	1
7511	1	1	1
7512	1	1	1
7513	0	0	0
7514	1	1	1
7515	1	1	1
7516	0	0	0
7517	1	1	1
7518	1	1	1
7519	0	0	0
7520	1	0	1
7521	1	1	1
7522	1	1	1
7523	1	1	1
7524	0	0	0
7525	0	0	0
7526	1	1	1
7527	0	0	0
7528	1	1	1
7529	1	1	1
7530	0	0	0
7531	1	1	1
7532	1	0	1
7533	0	0	0
7534	0	1	0
7535	0	0	0
7536	0	0	0
7537	1	1	1
7538	1	1	1
7539	1	1	1
7540	0	0	0
7541	1	1	1
7542	1	1	1
7543	1	1	1
7544	1	1	1
7545	1	1	1
7546	1	1	1
7547	0	0	0
7548	1	1	1
7549	1	1	1
7550	1	1	1
7551	0	0	0
7552	0	0	0
7553	1	1	1
7554	1	1	1
7555	1	0	1
7556	0	0	0
7557	1	1	1
7558	0	0	0
7559	1	1	1
7560	0	0	0
7561	1	1	1
7562	1	1	1
7563	1	1	1
7564	1	1	1
7565	1	1	1
7566	0	1	0
7567	1	1	1
7568	1	1	1
7569	0	0	0
7570	1	0	1
7571	1	1	1
7572	1	1	1
7573	1	1	1
7574	1	1	1
7575	1	1	1
7576	1	1	1
7577	1	1	1
7578	1	1	1
7579	1	1	1
7580	1	1	1
7581	0	0	0
7582	1	1	1
7583	1	1	1
7584	0	1	0
7585	1	1	1
7586	0	0	0
7587	0	0	0
7588	0	0	0
7589	0	1	0
7590	1	1	1
7591	1	1	1
7592	1	1	1
7593	1	1	1
7594	1	1	1
7595	0	0	0
7596	0	0	0
7597	1	1	1
7598	0	1	0
7599	1	1	1
7600	1	1	1
7601	0	1	0
7602	1	1	1
7603	1	1	1
7604	0	0	0
7605	0	0	0
7606	1	1	1
7607	1	1	1
7608	1	1	1
7609	0	1	0
7610	1	1	1
7611	1	1	1
7612	0	0	0
7613	1	1	1
7614	0	0	0
7615	1	1	1
7616	1	1	1
7617	1	1	1
7618	1	1	1
7619	1	1	1
7620	0	1	0
7621	1	1	1
7622	0	0	0
7623	1	1	1
7624	1	1	1
7625	1	1	1
7626	1	1	1
7627	0	1	0
7628	0	0	0
7629	0	1	0
7630	1	1	1
7631	1	1	1
7632	1	1	1
7633	1	1	1
7634	1	1	1
7635	0	0	0
7636	1	1	1
7637	0	0	0
7638	1	1	1
7639	1	1	1
7640	0	0	0
7641	1	1	1
7642	1	1	1
7643	1	0	1
7644	0	0	0
7645	1	1	1
7646	1	1	1
7647	1	1	1
7648	1	1	1
7649	1	1	1
7650	1	1	1
7651	1	1	1
7652	0	0	0
7653	1	1	1
7654	0	0	0
7655	0	0	0
7656	1	1	1
7657	0	0	0
7658	0	0	1
7659	0	0	0
7660	1	1	1
7661	1	1	1
7662	0	0	0
7663	1	1	1
7664	1	1	1
7665	1	1	1
7666	1	1	1
7667	1	1	1
7668	0	0	0
7669	0	0	0
7670	0	0	0
7671	1	1	1
7672	0	0	0
7673	1	1	1
7674	0	1	0
7675	1	1	1
7676	1	1	1
7677	1	1	1
7678	1	0	1
7679	1	1	1
7680	1	1	1
7681	1	1	1
7682	1	1	1
7683	1	1	1
7684	1	1	1
7685	1	1	1
7686	0	0	0
7687	0	0	0
7688	0	0	0
7689	0	1	0
7690	1	1	1
7691	1	1	1
7692	1	1	1
7693	1	1	1
7694	0	0	0
7695	1	1	1
7696	1	1	1
7697	1	1	1
7698	0	0	0
7699	0	0	0
7700	1	1	1
7701	1	1	1
7702	0	0	0
7703	0	0	0
7704	0	0	0
7705	0	0	0
7706	1	0	1
7707	0	0	0
7708	0	0	0
7709	1	1	1
7710	1	1	1
7711	1	1	1
7712	1	1	1
7713	0	0	0
7714	1	0	1
7715	0	0	0
7716	1	1	1
7717	1	1	1
7718	1	1	1
7719	1	1	1
7720	0	0	0
7721	0	1	0
7722	0	0	0
7723	1	1	1
7724	0	0	0
7725	1	1	1
7726	0	0	0
7727	1	1	1
7728	1	1	1
7729	0	1	0
7730	1	1	1
7731	1	1	1
7732	0	0	0
7733	1	1	1
7734	1	0	0
7735	0	0	0
7736	1	1	1
7737	1	1	1
7738	1	1	1
7739	1	1	1
7740	1	1	1
7741	1	1	1
7742	1	1	1
7743	0	0	0
7744	1	1	1
7745	1	1	1
7746	1	1	1
7747	0	0	0
7748	1	1	1
7749	1	1	1
7750	1	1	1
7751	0	0	0
7752	1	1	1
7753	1	1	1
7754	0	0	0
7755	1	1	1
7756	1	1	1
7757	0	0	0
7758	0	1	0
7759	1	1	1
7760	1	1	1
7761	1	1	1
7762	0	0	0
7763	1	0	1
7764	1	1	1
7765	1	0	1
7766	1	1	1
7767	1	1	1
7768	1	1	1
7769	1	1	1
7770	0	0	0
7771	1	0	1
7772	1	1	1
7773	0	0	0
7774	1	1	1
7775	1	1	1
7776	1	0	1
7777	1	1	1
7778	1	1	1
7779	1	1	1
7780	1	0	1
7781	1	0	1
7782	1	1	1
7783	0	1	0
7784	0	0	0
7785	1	1	1
7786	1	1	1
7787	1	1	1
7788	1	1	1
7789	1	1	1
7790	1	0	1
7791	1	1	1
7792	0	0	0
7793	0	0	0
7794	1	1	1
7795	1	1	1
7796	1	1	1
7797	1	1	1
7798	0	1	0
7799	1	1	1
7800	0	0	0
7801	0	1	0
7802	1	1	1
7803	1	1	1
7804	1	1	1
7805	1	1	1
7806	1	1	1
7807	0	1	0
7808	1	1	1
7809	0	0	0
7810	1	1	1
7811	1	1	1
7812	0	0	0
7813	1	0	1
7814	1	1	1
7815	1	0	1
7816	1	1	1
7817	1	1	1
7818	1	1	1
7819	1	1	1
7820	0	0	0
7821	1	0	1
7822	0	0	0
7823	1	1	1
7824	0	0	0
7825	0	0	0
7826	1	0	0
7827	1	1	1
7828	1	1	1
7829	1	1	1
7830	1	1	1
7831	1	0	1
7832	1	1	1
7833	0	1	0
7834	1	1	1
7835	1	1	1
7836	1	1	1
7837	1	1	1
7838	0	0	0
7839	1	1	1
7840	0	0	0
7841	1	1	1
7842	1	1	1
7843	1	1	1
7844	1	1	1
7845	0	0	0
7846	1	1	1
7847	0	0	0
7848	1	1	1
7849	0	0	0
7850	1	1	1
7851	0	0	0
7852	0	0	0
7853	1	1	1
7854	1	1	1
7855	1	1	1
7856	0	1	0
7857	1	1	1
7858	1	1	1
7859	0	0	0
7860	1	1	0
7861	1	1	1
7862	0	0	0
7863	0	0	0
7864	1	1	1
7865	1	1	1
7866	0	0	0
7867	1	1	1
7868	1	1	1
7869	0	0	0
7870	1	1	1
7871	1	1	1
7872	0	0	0
7873	0	1	0
7874	1	1	1
